sym_nr,pis,ko,psl,konf,lew,bs,inni
6301,37.542,31.688,10.203,8.422,9.844,1.787,0.513
6302,37.9,27.955,10.466,10.395,9.279,3.06,0.946
6303,38.294,32.03,8.476,9.913,8.77,1.831,0.687
6304,36.844,30.533,10.086,10.773,8.566,2.221,0.976
6305,37.331,30.595,9.708,10.226,10.265,1.814,0.062
6306,36.147,30.06,10.715,10.006,10.283,2.56,0.227
6307,38.768,28.28,9.608,9.839,10.284,2.381,0.841
6308,38.171,28.851,8.984,9.704,10.616,2.429,1.245
6309,39.675,30.572,9.122,9.878,8.191,1.999,0.563
6310,38.521,27.858,9.808,10.246,10.557,2.226,0.784
6311,40.807,25.869,8.644,10.576,10.706,2.967,0.431
6312,39.674,28.556,9.452,11.387,8.766,1.916,0.248
6313,38.65,28.589,9.863,9.823,10.075,2.954,0.046
6314,39.25,27.956,10.208,10.122,9.945,2.053,0.466
6315,38.107,27.029,11.13,11.178,9.953,2.062,0.54
6316,39.267,27.658,8.9,10.286,10.827,2.001,1.061
6317,38.69,29.785,10.255,9.008,9.236,2.566,0.461
6318,37.364,28.984,9.093,12.248,8.405,2.853,1.053
6319,35.746,30.771,10.825,9.591,9.418,2.989,0.659
6320,38.574,28.795,10.445,10.043,9.474,1.811,0.859
6321,37.947,29.236,11.134,9.561,10.224,1.214,0.683
6322,40.795,30.305,8.631,10.665,7.788,0.934,0.882
6323,39.082,28.96,11.411,8.948,9.476,1.27,0.853
6324,37.25,30.006,10.397,10.491,9.081,1.92,0.855
6325,36.91,29.951,9.465,10.069,10.498,2.291,0.816
6326,36.82,29.955,10.34,10.228,8.95,2.783,0.923
6327,37.685,30.918,9.696,9.585,8.794,2.647,0.675
6328,37.862,31.78,7.756,11.265,8.234,2.361,0.743
6329,40.196,25.654,10.151,9.436,10.634,2.643,1.286
6330,38.465,28.374,10.845,10.219,9.362,2.447,0.288
6331,36.526,31.193,9.717,10.411,8.707,2.726,0.72
6332,37.047,29.198,10.457,10.089,10.0,2.323,0.886
6333,36.809,29.047,10.558,11.03,9.482,2.204,0.87
6334,37.025,29.941,10.155,9.798,9.944,2.534,0.601
6335,38.592,30.306,9.73,10.638,7.775,2.572,0.386
6336,38.676,29.353,8.941,10.465,9.191,2.276,1.097
6337,35.619,29.618,11.872,11.089,8.99,2.463,0.348
6338,38.513,30.135,8.643,10.435,9.168,2.404,0.702
6339,39.195,30.836,8.968,8.827,9.555,2.52,0.098
6340,35.943,28.314,11.181,11.638,9.889,2.029,1.006
6341,39.044,28.288,9.872,9.958,10.546,1.542,0.75
6342,38.788,29.539,8.697,10.071,9.374,2.403,1.128
6343,37.062,29.635,10.132,8.631,11.471,2.041,1.028
6344,37.91,29.253,10.747,9.413,9.685,2.402,0.59
6345,39.368,32.924,7.852,8.82,8.592,1.788,0.656
6346,38.267,29.94,9.227,10.408,9.735,2.119,0.304
6347,38.048,30.223,7.699,10.097,11.343,2.054,0.536
6348,38.494,30.434,10.733,8.14,9.799,1.269,1.131
6349,36.15,30.744,10.339,10.298,10.171,1.99,0.308
6350,36.945,29.236,11.883,8.91,9.995,2.251,0.781
6351,38.159,30.292,9.466,10.614,8.558,1.807,1.104
6352,35.617,32.479,10.08,10.037,8.961,2.109,0.717
6353,37.491,28.243,10.821,10.618,9.562,2.558,0.707
6354,37.674,31.37,8.865,9.956,8.403,2.872,0.859
6355,36.342,29.919,12.267,9.999,7.839,2.633,1.002
6356,37.046,29.921,10.547,10.353,9.714,2.382,0.037
6357,36.073,31.904,8.133,10.242,10.201,2.658,0.789
6358,38.171,28.356,9.028,11.052,9.827,2.549,1.018
6359,37.406,30.088,9.487,10.481,9.382,2.237,0.919
6360,36.654,30.717,10.363,9.902,10.17,1.809,0.386
6361,37.394,29.617,10.967,10.591,8.748,2.041,0.642
6362,37.775,30.498,9.744,8.618,10.795,1.57,1.0
6363,36.386,30.762,10.288,10.334,9.52,1.84,0.871
6364,39.345,29.114,10.415,10.369,7.912,1.958,0.886
6365,35.894,28.044,10.79,11.977,10.552,2.387,0.356
6366,39.617,27.267,10.589,9.822,10.01,2.11,0.585
6367,37.658,28.364,9.909,11.676,10.319,1.117,0.956
6368,36.415,28.733,10.248,11.073,10.18,2.213,1.138
6369,38.479,30.836,9.27,9.964,8.542,2.296,0.615
6370,38.234,32.31,8.67,9.114,8.83,2.25,0.593
6371,38.427,26.927,11.0,10.133,9.928,2.762,0.823
6372,37.56,28.852,11.248,9.883,9.487,2.177,0.792
6373,40.024,27.689,9.508,10.842,8.652,2.023,1.263
6374,36.457,28.577,12.549,11.355,7.929,2.485,0.648
6375,37.674,27.236,9.821,11.99,9.947,2.679,0.654
6376,36.678,31.81,9.93,9.42,9.118,2.344,0.699
6377,38.289,29.077,10.031,9.415,10.043,2.125,1.02
6378,39.88,27.987,10.887,11.055,7.975,1.774,0.441
6379,38.676,30.594,8.168,9.876,9.705,2.455,0.526
6380,38.467,30.507,8.21,9.944,9.299,3.207,0.366
6381,36.074,29.928,10.358,11.358,8.618,2.846,0.817
6382,37.602,30.747,9.933,10.201,9.206,1.641,0.671
6383,35.709,32.404,9.953,10.806,7.716,2.488,0.924
6384,37.774,28.826,10.36,10.445,9.717,1.94,0.938
6385,36.077,31.316,9.332,10.712,9.576,2.628,0.359
6386,36.597,28.82,10.834,10.719,9.671,2.675,0.684
6387,35.711,32.878,8.174,9.584,9.81,2.507,1.336
6388,36.722,28.268,11.621,10.294,10.222,2.165,0.707
6389,38.199,26.455,10.4,10.915,11.352,1.973,0.705
6390,34.659,31.054,11.275,11.113,8.64,2.343,0.917
6391,37.784,29.084,8.835,11.816,8.59,3.211,0.679
6392,36.987,28.714,8.795,12.195,10.439,2.389,0.481
6393,39.494,28.469,9.583,9.737,9.202,3.114,0.4
6394,36.527,30.169,10.579,9.844,10.079,1.809,0.992
6395,39.789,28.993,9.579,9.887,8.306,2.678,0.769
6396,39.835,29.433,9.238,9.836,8.808,1.965,0.887
6397,38.535,27.862,9.823,9.866,9.834,3.406,0.675
6398,37.093,26.771,10.768,11.803,10.76,1.479,1.327
6399,38.706,30.327,10.038,9.407,8.51,1.825,1.187
6400,38.675,27.927,8.655,10.769,11.332,1.898,0.743
6401,35.04,30.698,9.974,11.97,9.286,2.638,0.394
6402,35.125,28.737,10.671,10.969,10.009,3.095,1.393
6403,37.761,31.71,10.142,9.797,8.463,1.393,0.735
6404,39.699,29.396,9.947,8.661,9.508,2.308,0.481
6405,37.479,29.598,10.118,11.049,8.326,2.13,1.299
6406,36.86,29.568,10.313,10.722,9.228,2.64,0.668
6407,38.822,28.992,8.716,9.36,9.538,3.755,0.817
6408,38.789,29.604,9.494,9.875,9.652,2.178,0.407
6409,38.235,31.663,9.158,9.033,9.418,1.489,1.004
6410,35.532,32.613,9.226,10.718,9.415,1.358,1.138
6411,36.201,29.855,9.865,12.101,9.639,1.336,1.004
6412,38.941,29.084,8.666,10.186,10.417,2.054,0.652
6413,36.541,29.924,10.19,10.102,10.72,2.087,0.436
6414,38.179,28.174,10.466,11.467,8.331,2.58,0.803
6415,35.608,29.438,10.277,9.575,11.579,3.21,0.312
6416,38.608,28.345,9.873,9.572,10.025,2.837,0.74
6417,37.347,29.705,9.751,9.728,9.247,2.851,1.37
6418,37.56,29.745,9.928,10.261,9.131,2.762,0.614
6419,37.404,28.776,8.07,11.427,11.071,2.254,0.998
6420,37.657,30.694,8.125,10.186,9.995,2.453,0.89
6421,37.117,30.351,10.926,9.255,9.602,2.047,0.701
6422,36.773,30.217,9.111,10.577,10.288,2.165,0.868
6423,37.155,31.59,8.837,10.181,8.774,3.259,0.203
6424,37.288,31.089,10.373,9.526,9.525,1.664,0.535
6425,37.484,27.789,10.025,11.274,9.893,2.289,1.246
6426,36.417,30.083,8.764,11.626,10.316,2.109,0.685
6427,36.826,30.743,11.221,7.745,9.967,2.802,0.696
6428,36.821,32.383,7.714,9.651,10.692,2.285,0.455
6429,38.346,28.793,9.875,8.167,10.806,3.17,0.843
6430,36.583,31.236,9.069,10.388,10.211,2.027,0.488
6431,40.476,28.846,10.618,10.075,7.825,1.68,0.481
6432,37.204,29.55,9.857,10.356,9.793,2.499,0.741
6433,37.064,30.662,10.172,7.951,11.11,2.235,0.805
6434,38.727,29.968,8.174,10.131,9.352,2.839,0.808
6435,39.101,28.725,9.957,10.398,8.66,2.402,0.757
6436,38.019,28.542,9.023,11.05,10.846,2.163,0.358
6437,36.596,31.792,8.897,9.796,9.278,2.754,0.887
6438,37.516,29.913,9.372,10.565,9.29,2.486,0.859
6439,38.218,30.48,9.295,9.259,9.88,2.129,0.74
6440,37.836,30.022,9.295,10.843,8.444,2.919,0.64
6441,38.897,27.439,11.301,10.641,8.881,2.025,0.816
6442,38.455,30.564,9.715,9.541,9.195,1.739,0.791
6443,39.091,30.97,8.883,9.723,8.968,1.6,0.767
6444,37.158,28.467,9.508,10.555,9.778,3.751,0.783
6445,36.809,30.943,7.991,10.414,10.536,2.482,0.825
6446,35.558,29.996,9.973,11.219,10.113,1.721,1.421
6447,37.518,31.004,9.98,9.055,9.641,1.611,1.192
6448,38.026,30.737,8.769,9.844,8.86,2.824,0.94
6449,36.348,28.097,11.116,9.35,11.575,2.663,0.849
6450,35.304,30.783,10.239,10.901,10.165,1.961,0.648
6451,39.053,30.444,8.173,8.908,9.755,3.038,0.63
6452,39.371,28.631,10.314,10.288,8.014,2.273,1.109
6453,37.524,32.061,9.064,9.653,8.941,2.321,0.436
6454,40.439,27.891,10.112,10.202,9.227,2.102,0.027
6455,36.844,30.126,9.697,11.378,8.644,2.991,0.321
6456,39.204,30.72,9.049,11.196,7.419,1.648,0.765
6457,39.125,27.517,11.233,9.302,9.334,2.772,0.719
6458,36.885,30.287,9.291,11.389,8.749,2.622,0.777
6459,38.564,29.929,9.381,8.859,10.919,2.179,0.169
6460,38.438,30.384,9.726,7.938,10.486,2.599,0.428
6461,38.3,29.821,8.207,10.612,9.895,2.108,1.056
6462,37.027,29.658,9.828,11.206,9.949,1.905,0.427
6463,37.21,29.886,10.294,10.424,9.752,1.726,0.708
6464,36.556,31.292,9.899,10.532,8.784,2.116,0.821
6465,38.767,29.529,8.729,11.032,8.441,2.78,0.722
6466,37.147,29.81,10.357,10.017,9.876,2.186,0.606
6467,37.752,28.599,9.199,11.077,9.507,2.475,1.391
6468,37.397,28.655,9.589,10.609,10.403,2.62,0.726
6469,40.351,27.726,10.514,9.387,8.999,2.01,1.014
6470,35.685,32.994,8.459,11.467,8.386,1.994,1.015
6471,36.135,31.2,8.816,11.001,9.481,2.209,1.158
6472,36.913,30.398,9.643,9.903,8.723,3.495,0.924
6473,38.637,30.256,8.324,11.891,8.347,2.208,0.337
6474,37.739,31.468,9.784,9.967,8.256,2.103,0.683
6475,37.487,29.796,10.735,10.265,8.923,1.862,0.933
6476,39.159,28.638,9.975,9.997,8.811,2.924,0.495
6477,37.625,27.971,11.168,9.29,11.116,2.348,0.482
6478,37.347,31.308,9.533,9.324,10.039,1.509,0.94
6479,37.964,32.664,9.582,8.872,8.221,2.097,0.599
6480,37.698,30.941,9.839,8.56,10.358,1.773,0.832
6481,36.215,29.424,10.534,11.885,9.616,1.843,0.484
6482,38.837,27.202,9.83,11.862,10.243,1.527,0.499
6483,35.172,31.199,9.846,10.154,9.708,2.641,1.28
6484,36.319,29.355,9.368,11.588,10.949,1.874,0.547
6485,36.398,30.658,9.048,11.044,10.59,1.879,0.384
6486,38.928,28.287,10.282,8.796,10.448,2.262,0.997
6487,36.092,30.666,10.207,10.53,8.576,2.853,1.077
6488,37.992,28.382,9.282,10.604,10.155,2.856,0.729
6489,37.142,27.527,9.97,11.788,11.07,1.866,0.635
6490,38.293,29.281,10.577,10.295,9.366,1.451,0.738
6491,37.074,32.234,10.331,10.228,8.279,1.151,0.702
6492,37.418,28.45,10.633,11.459,9.036,2.291,0.713
6493,37.085,29.473,9.171,10.57,10.71,2.228,0.763
6494,39.775,27.835,10.245,9.415,10.245,2.232,0.253
6495,37.528,28.2,8.784,10.922,10.228,3.613,0.723
6496,40.809,28.307,9.561,10.285,8.199,2.185,0.655
6497,37.299,29.726,10.074,9.676,8.92,3.118,1.187
6498,38.367,28.374,11.243,9.225,9.52,2.837,0.433
6499,35.827,32.471,9.735,10.561,9.046,1.814,0.547
6500,37.52,27.137,10.201,12.33,9.042,2.714,1.056
6501,37.334,29.91,12.27,8.559,9.619,1.736,0.571
6502,41.634,28.563,8.115,9.876,9.015,2.209,0.588
6503,35.111,31.79,9.067,9.664,11.655,1.498,1.214
6504,39.229,30.49,9.542,9.736,7.649,2.47,0.883
6505,38.492,28.983,12.264,9.224,8.442,2.301,0.294
6506,39.284,28.13,9.14,10.547,10.408,1.506,0.986
6507,39.003,27.092,10.429,11.491,8.338,2.778,0.867
6508,37.081,27.776,9.322,13.246,9.507,2.054,1.015
6509,34.977,29.025,10.204,13.073,10.175,2.129,0.416
6510,37.38,29.901,10.455,11.354,8.077,1.973,0.862
6511,37.937,29.181,9.828,10.392,9.489,2.444,0.728
6512,38.443,26.584,10.218,11.809,9.919,2.211,0.816
6513,38.85,31.219,8.716,10.601,8.004,1.966,0.645
6514,37.942,31.14,8.869,9.771,9.196,2.265,0.819
6515,37.071,31.187,9.091,9.953,9.246,2.751,0.701
6516,38.617,27.802,9.022,12.197,8.766,2.544,1.051
6517,38.15,28.338,11.013,10.998,8.894,2.178,0.429
6518,37.744,29.009,9.492,11.096,9.865,1.931,0.863
6519,38.324,29.376,10.095,10.276,9.227,2.093,0.61
6520,37.147,27.849,11.257,10.616,10.008,2.094,1.029
6521,38.108,28.695,9.421,11.547,9.903,2.06,0.265
6522,37.022,28.378,9.54,12.115,9.171,2.797,0.977
6523,37.567,31.203,8.127,10.353,9.868,2.242,0.641
6524,37.325,29.908,10.582,11.139,7.828,2.349,0.87
6525,36.758,30.564,10.778,10.953,8.02,2.241,0.686
6526,38.687,30.482,9.389,11.002,8.233,1.779,0.427
6527,36.796,31.183,10.321,8.71,9.976,2.298,0.716
6528,37.438,29.561,9.952,10.126,9.415,2.501,1.008
6529,38.297,28.512,9.386,10.862,9.977,2.265,0.7
6530,37.161,30.723,9.241,10.166,10.204,1.814,0.691
6531,37.591,30.755,10.073,9.765,9.489,1.407,0.922
6532,38.051,28.247,10.987,11.273,7.784,2.87,0.787
6533,36.727,29.936,11.831,7.988,10.722,2.151,0.645
6534,36.105,31.493,9.697,11.26,8.873,1.824,0.748
6535,38.179,30.536,9.126,9.885,9.212,2.048,1.015
6536,39.347,29.338,9.432,10.575,8.743,1.792,0.772
6537,38.166,29.872,9.503,10.346,8.585,2.288,1.24
6538,37.692,28.19,9.455,11.816,10.105,1.934,0.809
6539,38.812,28.635,9.461,10.472,9.786,1.994,0.84
6540,35.818,32.156,8.434,11.087,9.524,2.281,0.7
6541,37.066,29.329,10.576,9.601,10.43,2.608,0.39
6542,40.517,29.011,8.981,10.17,7.95,2.488,0.884
6543,38.618,28.415,8.338,13.144,8.411,1.946,1.128
6544,38.484,29.502,10.177,10.308,8.224,2.458,0.849
6545,39.544,27.905,9.184,11.056,9.232,2.257,0.822
6546,37.706,27.717,9.097,13.127,9.258,2.372,0.724
6547,38.414,30.911,10.015,9.31,8.527,2.054,0.769
6548,36.987,28.567,10.491,12.046,8.826,2.009,1.074
6549,38.627,30.199,8.881,9.23,10.45,2.204,0.409
6550,40.33,27.406,8.711,11.724,8.534,2.916,0.378
6551,38.502,27.365,10.705,10.533,9.197,2.547,1.149
6552,36.99,28.576,10.536,11.126,9.776,2.677,0.32
6553,40.276,29.923,9.344,10.128,8.535,1.739,0.054
6554,38.545,29.333,9.637,10.017,9.312,2.027,1.13
6555,38.868,29.876,10.382,9.788,8.561,2.248,0.277
6556,38.178,28.606,9.742,11.383,9.476,2.009,0.606
6557,39.144,29.628,8.888,8.903,9.507,3.424,0.505
6558,39.715,30.87,9.798,8.864,7.438,2.733,0.583
6559,37.15,28.732,11.485,11.253,8.264,2.277,0.838
6560,38.539,28.331,8.787,10.976,10.806,2.036,0.525
6561,36.21,28.54,8.729,12.607,10.487,2.482,0.945
6562,37.289,28.876,8.956,10.729,10.602,2.56,0.988
6563,35.832,31.151,9.436,11.216,9.9,2.143,0.322
6564,37.753,28.342,9.68,11.947,9.402,2.431,0.444
6565,38.171,28.435,9.301,9.734,10.666,2.939,0.753
6566,35.454,30.483,11.725,9.853,9.574,2.367,0.544
6567,39.267,27.968,9.506,11.039,8.861,2.75,0.609
6568,37.346,29.028,10.932,11.323,7.545,3.138,0.687
6569,36.648,30.242,8.757,11.427,10.872,1.628,0.427
6570,39.55,28.291,9.224,9.771,11.15,1.837,0.177
6571,38.285,28.889,10.27,11.148,9.008,1.364,1.035
6572,35.531,31.393,10.466,9.837,10.07,1.92,0.782
6573,36.787,32.609,9.688,8.13,9.928,1.676,1.183
6574,34.866,31.927,8.529,12.079,10.555,1.538,0.506
6575,37.635,29.068,10.99,8.589,11.395,1.579,0.744
6576,36.697,27.786,10.993,10.853,11.045,2.315,0.311
6577,37.093,28.851,11.226,10.036,9.45,2.839,0.505
6578,37.767,30.113,8.909,10.279,9.574,2.924,0.433
6579,37.72,29.578,8.985,11.798,8.797,2.033,1.088
6580,40.108,24.999,10.217,11.598,9.014,2.774,1.29
6581,38.133,27.797,10.188,11.564,9.214,2.446,0.658
6582,37.848,28.003,9.2,12.308,10.034,1.93,0.677
6583,37.61,28.191,10.501,10.149,10.017,2.73,0.802
6584,39.175,28.639,10.815,10.05,9.738,1.066,0.517
6585,36.809,29.081,10.298,10.657,8.968,3.218,0.969
6586,36.5,29.543,9.184,10.946,9.972,2.309,1.545
6587,39.29,31.61,9.203,9.265,8.331,2.062,0.239
6588,37.552,31.019,8.912,10.061,9.293,2.51,0.653
6589,38.527,27.159,10.768,9.95,10.194,2.799,0.602
6590,39.182,28.581,9.672,10.56,9.293,1.857,0.857
6591,38.019,29.243,8.978,11.199,9.069,2.461,1.031
6592,36.055,30.2,7.424,11.756,11.288,2.849,0.429
6593,38.474,27.748,8.963,11.344,10.103,2.448,0.92
6594,36.061,29.428,10.147,11.323,9.376,2.728,0.937
6595,36.449,30.596,10.462,9.481,10.414,1.77,0.828
6596,37.686,31.615,6.668,10.897,8.342,3.454,1.338
6597,36.875,29.302,9.159,11.086,10.831,2.501,0.246
6598,35.938,30.553,11.42,10.324,8.843,1.921,1.002
6599,35.29,28.773,11.441,11.243,9.964,2.463,0.826
6600,38.534,27.887,11.762,9.691,9.279,2.22,0.627
6601,39.954,30.062,10.397,8.522,9.515,1.267,0.284
6602,38.942,28.944,8.307,10.294,11.029,1.884,0.6
6603,38.098,29.399,9.023,11.876,9.082,1.827,0.695
6604,36.956,28.373,9.375,12.661,9.391,2.413,0.831
6605,36.542,29.612,8.717,10.263,11.535,2.497,0.834
6606,38.585,31.084,9.431,9.1,8.738,2.128,0.934
6607,37.912,28.025,10.352,10.588,10.295,2.357,0.471
6608,35.147,29.194,10.672,11.713,9.752,2.169,1.353
6609,36.855,30.523,8.293,10.604,11.34,2.073,0.313
6610,39.378,28.215,10.026,11.289,7.835,2.738,0.519
6611,37.281,31.528,9.16,10.876,8.731,1.808,0.617
6612,37.065,29.381,8.261,11.687,10.882,2.037,0.687
6613,36.337,28.483,11.39,11.547,8.972,2.636,0.635
6614,36.853,29.572,9.529,11.261,9.918,2.092,0.775
6615,36.792,30.432,9.82,9.509,10.532,1.852,1.062
6616,39.178,27.157,10.913,12.505,7.988,2.025,0.234
6617,38.805,28.66,10.273,9.131,9.857,2.677,0.598
6618,38.006,30.44,9.996,9.458,9.297,1.811,0.992
6619,39.526,27.19,8.03,11.09,10.439,3.003,0.722
6620,37.521,29.435,9.379,9.93,9.506,3.032,1.197
6621,39.243,28.468,9.243,11.299,8.435,2.435,0.877
6622,38.018,27.766,10.41,11.627,9.409,1.777,0.993
6623,40.033,28.515,8.718,10.773,9.673,1.938,0.349
6624,39.655,27.939,10.537,10.086,9.021,1.863,0.9
6625,40.257,26.784,9.675,10.254,9.234,2.327,1.468
6626,35.907,31.395,9.668,9.743,10.176,1.933,1.178
6627,39.839,27.968,10.524,9.457,8.694,2.634,0.884
6628,37.601,27.888,10.749,10.717,10.95,1.769,0.326
6629,36.831,29.278,10.118,10.565,9.813,2.619,0.775
6630,37.51,28.038,9.657,10.022,10.311,3.108,1.354
6631,36.492,28.62,9.942,11.627,10.36,2.232,0.728
6632,36.097,29.58,10.265,10.948,10.381,1.776,0.954
6633,35.835,31.18,9.016,10.717,10.589,1.734,0.929
6634,37.963,30.794,8.739,10.098,9.182,2.777,0.447
6635,38.739,32.524,9.019,8.098,7.867,2.909,0.844
6636,36.868,29.141,10.604,9.947,10.641,2.038,0.759
6637,36.912,30.366,9.67,9.735,10.04,2.203,1.074
6638,37.169,31.204,9.439,11.905,7.919,1.587,0.777
6639,36.862,29.962,9.589,10.032,10.816,1.9,0.839
6640,37.062,31.628,8.003,10.39,9.973,2.378,0.567
6641,39.993,28.377,9.709,10.401,9.055,1.7,0.764
6642,37.608,29.561,10.47,9.949,9.66,2.183,0.57
6643,37.199,30.696,9.595,9.406,9.353,2.594,1.157
6644,38.197,28.695,10.319,10.592,9.456,2.091,0.65
6645,37.275,30.422,8.738,10.535,9.269,2.963,0.798
6646,38.543,29.389,10.318,10.123,9.39,2.117,0.12
6647,38.189,28.194,10.06,11.137,8.948,2.015,1.457
6648,37.051,32.142,9.892,9.965,8.17,2.159,0.62
6649,37.682,30.282,10.184,9.311,8.836,2.704,1.0
6650,37.076,30.852,8.013,10.924,10.013,2.306,0.816
6651,39.788,28.344,10.226,10.256,8.733,1.905,0.748
6652,37.446,28.086,10.603,10.843,10.464,1.882,0.676
6653,39.879,26.871,9.637,11.09,9.3,2.607,0.616
6654,34.696,31.202,11.603,10.894,8.69,2.077,0.838
6655,37.685,31.588,9.724,8.982,8.963,2.038,1.019
6656,37.764,30.013,10.63,11.04,8.326,1.246,0.981
6657,36.466,31.334,9.051,10.264,9.718,2.446,0.721
6658,37.53,30.829,9.747,8.896,9.734,2.691,0.573
6659,37.359,29.967,9.135,11.269,9.128,2.02,1.122
6660,37.637,29.359,8.952,9.418,11.734,2.683,0.217
6661,38.672,28.971,9.694,9.633,9.526,2.442,1.062
6662,39.503,28.687,9.049,9.823,10.166,2.102,0.671
6663,35.297,30.046,10.775,10.608,9.839,3.049,0.386
6664,38.018,27.151,9.925,10.201,10.401,3.34,0.964
6665,40.41,29.089,9.44,10.084,8.596,1.592,0.79
6666,38.236,30.42,10.158,11.267,7.004,2.652,0.263
6667,35.818,29.388,10.231,10.364,9.891,3.099,1.21
6668,37.384,30.901,10.423,10.629,7.967,2.058,0.637
6669,39.575,30.005,8.824,10.666,8.187,2.115,0.628
6670,38.578,29.356,11.71,8.703,7.841,2.158,1.653
6671,37.342,32.125,8.285,11.351,8.607,1.618,0.673
6672,36.413,29.382,9.836,11.558,9.631,2.273,0.909
6673,35.931,29.931,10.422,10.086,10.303,2.68,0.647
6674,37.09,30.616,11.126,9.975,7.938,2.427,0.828
6675,37.136,29.62,9.591,10.882,9.271,2.877,0.623
6676,35.535,27.809,9.767,11.741,11.674,2.381,1.092
6677,37.117,30.313,8.294,11.481,9.267,2.57,0.957
6678,35.546,29.737,9.44,11.049,11.585,1.657,0.987
6679,38.763,26.533,10.789,11.369,9.486,2.777,0.283
6680,40.046,26.971,10.985,11.453,7.602,1.737,1.207
6681,37.239,31.347,10.097,10.877,7.653,2.094,0.693
6682,35.787,29.735,8.827,10.048,12.153,2.41,1.041
6683,35.712,30.042,9.569,11.035,10.448,1.968,1.225
6684,36.666,30.656,8.151,11.685,9.738,2.376,0.727
6685,37.711,29.443,10.894,8.921,8.758,3.268,1.005
6686,37.565,30.699,9.722,9.566,8.952,2.961,0.535
6687,37.296,29.807,10.662,10.346,9.863,1.639,0.386
6688,38.41,29.977,10.522,10.014,8.373,2.132,0.573
6689,38.21,29.409,8.73,9.815,10.886,2.387,0.565
6690,37.316,30.439,10.443,10.145,8.071,2.988,0.598
6691,39.017,29.164,9.987,10.373,9.196,1.516,0.746
6692,37.749,30.664,9.718,9.955,9.31,1.836,0.768
6693,37.49,32.394,6.755,10.32,9.814,2.12,1.108
6694,39.898,28.77,9.37,11.368,8.307,1.527,0.759
6695,36.466,31.251,8.999,8.836,11.367,2.263,0.817
6696,37.138,31.252,10.087,10.865,8.816,1.684,0.158
6697,36.685,30.73,9.148,9.767,10.103,2.749,0.817
6698,37.417,30.41,9.149,11.488,9.009,1.941,0.587
6699,37.115,28.009,9.798,10.986,10.52,2.801,0.771
6700,38.647,29.716,9.261,11.397,8.38,1.883,0.715
6701,37.62,29.924,10.5,10.168,8.736,2.219,0.833
6702,39.692,28.301,9.896,10.042,9.563,1.839,0.667
6703,37.759,31.04,10.901,9.258,8.482,1.762,0.798
6704,37.106,27.671,11.54,11.015,9.936,2.429,0.303
6705,36.839,29.802,11.383,10.971,8.578,1.687,0.74
6706,37.896,29.084,10.842,10.984,8.517,2.281,0.395
6707,36.25,30.309,9.189,9.866,10.441,3.385,0.56
6708,36.12,30.141,10.252,11.551,8.943,2.03,0.964
6709,38.915,30.598,10.111,8.943,9.105,1.756,0.572
6710,40.556,26.243,9.667,11.111,9.518,1.686,1.219
6711,39.91,28.925,10.301,9.42,9.215,2.192,0.038
6712,38.35,29.173,10.907,11.02,8.46,1.865,0.226
6713,38.814,29.947,9.663,9.74,8.971,1.985,0.88
6714,37.081,30.282,9.306,10.61,9.813,1.866,1.042
6715,38.033,29.964,9.647,9.571,10.307,2.183,0.295
6716,36.826,29.52,9.949,11.384,10.179,1.701,0.442
6717,38.57,29.595,7.828,10.454,9.262,3.28,1.011
6718,36.338,30.348,10.23,10.364,9.685,2.461,0.573
6719,38.092,31.965,9.831,10.559,6.975,2.11,0.469
6720,39.188,29.955,10.883,8.702,7.815,2.445,1.012
6721,36.959,29.789,10.14,11.015,9.071,2.404,0.622
6722,37.0,29.932,10.272,11.763,9.761,0.982,0.29
6723,38.605,27.344,10.322,10.47,9.379,3.17,0.711
6724,35.932,29.744,10.941,9.752,10.339,2.614,0.678
6725,39.825,26.101,10.834,11.277,9.708,2.055,0.199
6726,38.333,29.281,9.291,12.728,8.712,1.463,0.194
6727,36.959,29.741,10.347,9.402,10.18,2.427,0.945
6728,38.06,28.931,10.639,9.547,9.731,2.533,0.56
6729,37.414,28.459,9.497,11.436,10.586,2.048,0.56
6730,37.343,31.128,10.083,9.821,9.315,1.439,0.87
6731,37.037,29.39,10.14,10.478,9.858,2.305,0.792
6732,37.518,29.903,10.834,9.605,9.804,1.753,0.583
6733,38.214,28.656,10.244,10.91,8.66,2.999,0.317
6734,37.681,27.937,11.083,12.015,8.511,2.092,0.682
6735,38.716,28.349,10.303,9.885,9.204,2.352,1.19
6736,38.118,27.923,8.335,11.538,10.5,2.588,0.997
6737,38.635,28.711,9.522,9.545,10.626,2.073,0.888
6738,36.678,28.531,9.071,11.393,10.752,2.695,0.879
6739,37.761,30.599,9.515,10.366,8.888,1.8,1.071
6740,37.287,28.86,10.077,11.395,8.911,2.638,0.83
6741,35.527,30.077,11.731,9.872,9.264,2.43,1.099
6742,38.735,30.824,9.515,9.722,7.531,2.787,0.886
6743,37.989,30.903,10.485,9.568,8.298,2.143,0.614
6744,39.242,27.16,10.128,8.549,10.687,2.968,1.266
6745,39.491,28.744,11.246,8.325,9.718,1.93,0.547
6746,36.051,29.696,10.467,10.094,9.842,3.172,0.676
6747,34.607,28.587,10.236,11.792,11.422,2.734,0.622
6748,36.45,29.436,10.685,9.82,10.943,1.852,0.815
6749,37.279,29.497,10.456,9.892,10.144,1.734,0.998
6750,37.052,30.377,9.624,10.041,9.566,2.347,0.993
